# Name,SeqName,Depth,Location,CruiseID,CoreID,Oxygen,Oxygen_interpolated,NO3,NO3_interpolated,NO2,NO2_interpolated,Ammonia,Ammonia_interpolated,Fe_interpolated,Mn_interpolated,Sulfate_interpolated
AT_AT9_13.5,ERR5008023,15,SPO,AT,AT9,0,0,nan,nan,nan,nan,nan,nan,nan,0,nan
AT_AT9_15,ERR5008209,15,SPO,AT,AT9,0,0,nan,nan,nan,nan,nan,nan,nan,0,nan
AT_AT9_17.5,ERR5008210,17.5,SPO,AT,AT9,nan,0,nan,nan,nan,nan,nan,nan,nan,0,nan
AT_AT9_20,ERR5008211,20,SPO,AT,AT9,0,0,nan,nan,nan,nan,nan,nan,nan,0,nan
AT_AT10_1,ERR5010297,1,SPO,AT,AT10,nan,nan,0.0213,0.0213,0.0001,0.0001,0.003,0.003,0,0,nan
AT_AT10_2,ERR5008180,2,SPO,AT,AT10,nan,nan,nan,0.0223,nan,0.000855,nan,0.00615,0.00215,0,nan
AT_AT10_2.5,ERR5007916,3,SPO,AT,AT10,nan,nan,nan,0.01795,nan,0.00061,nan,0.006,0.00645,0,nan
AT_AT10_3,ERR5008181,3,SPO,AT,AT10,nan,nan,nan,0.01795,nan,0.00061,nan,0.006,0.00645,0,nan
AT_AT10_4.5,ERR5007838,5,SPO,AT,AT10,0,0,nan,0.00483333333333333,nan,0.000556666666666667,nan,0.00702,0.00206666666666667,0.00913333333333333,nan
AT_AT10_5,ERR5008182,5,SPO,AT,AT10,0,0,nan,0.00483333333333333,nan,0.000556666666666667,nan,0.00702,0.00206666666666667,0.00913333333333333,nan
AT_AT10_7.5,ERR5007973,10,SPO,AT,AT10,0,0,0,0,0,0,0.0612,0.0612,0.0517,0.0732,nan
AT_AT10_6,ERR5008184,6,SPO,AT,AT10,0,0,0.0017,0.0017,0.00035,0.00035,0.0073,0.0073,0.0062,0.0274,nan
AT_AT10_8,ERR5008185,8,SPO,AT,AT10,0,0,0.0005,0.0005,0,0,0.0553,0.0553,0.0094,0.0742,nan
AT_AT10_9,ERR5008187,9,SPO,AT,AT10,nan,0,nan,0.00025,nan,0,nan,0.05825,0.03055,0.0737,nan
AT_AT10_10,ERR5008188,10,SPO,AT,AT10,0,0,0,0,0,0,0.0612,0.0612,0.0517,0.0732,nan
AT_AT10_15,ERR5008189,15,SPO,AT,AT10,0,0,nan,0.00042,nan,0,nan,0.16067,0.1031,0.09606,nan
AT_AT10_17.5,ERR5008190,17.5,SPO,AT,AT10,nan,0,nan,0.00012,nan,0,nan,0.18962,0.1086,0.11466,nan
AT_AT10_23,ERR5008002,30,SPO,AT,AT10,nan,0,nan,0,nan,0.000506,nan,0.38583,0.35222,0.15518,nan
AT_AT10_20,ERR5008192,20,SPO,AT,AT10,0,0,nan,0,nan,8.40E-05,nan,0.23132,0.16744,0.12297,nan
AT_AT10_22.5,ERR5008193,22.5,SPO,AT,AT10,nan,0,nan,0,nan,0.000224,nan,0.28152,0.26184,0.12442,nan
AT_AT10_25,ERR5008194,25,SPO,AT,AT10,0,0,0,0,0.00028,0.00028,0.3016,0.3016,0.2996,0.125,nan
AT_AT10_30,ERR5008195,30,SPO,AT,AT10,nan,0,nan,0,nan,0.000506,nan,0.38583,0.35222,0.15518,nan
AT_AT10_32.5,ERR5008196,32.5,SPO,AT,AT10,nan,0,nan,0,nan,0.000416,nan,0.34938,0.37742,0.16848,nan
AT_AT10_37.5,ERR5008197,37.5,SPO,AT,AT10,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
AT_AT10_40,ERR5008198,40,SPO,AT,AT10,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
AT_AT10_42.5,ERR5008199,42.5,SPO,AT,AT10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KT_KT5_1,ERR5008247,1,SPO,KT,KT5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KT_KT5_3,ERR5008248,3,SPO,KT,KT5,nan,nan,nan,0.0195,nan,0.00035,nan,0.0006,nan,0.005,nan
KT_KT5_5,ERR5008217,5,SPO,KT,KT5,nan,nan,nan,0.01005,nan,0.00044,nan,0.0004,nan,0.0506,nan
KT_KT5_10,ERR5008249,10,SPO,KT,KT5,0,0,0,0,0.00019,0.00019,0.007,0.007,nan,0.1544,nan
KT_KT5_15,ERR5008218,15,SPO,KT,KT5,nan,0,nan,0,nan,3.60E-05,nan,0.01836,nan,0.20601,nan
KT_KT5_30,ERR5008219,30,SPO,KT,KT5,nan,0,nan,0.00018,nan,0,nan,0.04174,nan,0.41018,nan
KT_KT6_3,ERR5008235,3,SPO,KT,KT6,nan,nan,nan,0.0338666666666667,nan,0.00029,nan,0.00133333333333333,nan,nan,nan
KT_KT6_10,ERR5008251,10,SPO,KT,KT6,nan,nan,0.0171,0.0171,0.00012,0.00012,0.0013,0.0013,nan,nan,nan
KT_KT6_15,ERR5008252,15,SPO,KT,KT6,nan,0,nan,0.00458,nan,0.000183,nan,0.00571,nan,nan,nan
KT_KT6_30,ERR5008225,30,SPO,KT,KT6,nan,0,nan,0.0011,nan,0.00015,nan,0.06034,nan,nan,nan
KT_KT7_3,ERR5008236,3,SPO,KT,KT7,nan,nan,nan,0.0359333333333333,nan,0.00162,nan,0.000666666666666667,nan,0.00186666666666667,nan
KT_KT7_5,ERR5008229,5,SPO,KT,KT7,nan,nan,nan,0.03645,nan,0.00101,nan,0.00025,nan,0.00185,nan
KT_KT7_10,ERR5008253,10,SPO,KT,KT7,nan,nan,0.0378,0.0378,0.00019,0.00019,0.0004,0.0004,nan,0.0019,nan
KT_KT7_15,ERR5008227,15,SPO,KT,KT7,nan,nan,nan,0.0384,nan,0.000396,nan,3.00E-05,nan,0.00149,nan
KT_KT7_30,ERR5008228,30,SPO,KT,KT7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KT_KT8_1,ERR5007824,1,SPO,KT,KT8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KT_KT8_3,ERR5007906,3,SPO,KT,KT8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KT_KT8_5,ERR5007828,5,SPO,KT,KT8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KT_KT8_10,ERR5007968,10,SPO,KT,KT8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KT_KT8_15,ERR5007997,15,SPO,KT,KT8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KT_KT8_30,ERR5008026,30,SPO,KT,KT8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KT_KT8_45,ERR5008243,45,SPO,KT,KT8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KT_KT9_1,ERR5007826,1,SPO,KT,KT9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KT_KT9_3,ERR5007908,3,SPO,KT,KT9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KT_KT9_5,ERR5007830,5,SPO,KT,KT9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KT_KT9_10,ERR5007969,10,SPO,KT,KT9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KT_KT9_15,ERR5007998,15,SPO,KT,KT9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KT_KT9_30,ERR5008027,30,SPO,KT,KT9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
